amount,location,device,time,is_fraud
63.48,Moscow,ATM,21,0
41.15,New York,Desktop,1,0
95.23,London,Mobile,16,0
9.06,Sydney,ATM,17,0
29.86,London,Desktop,23,0
49.01,Lagos,Desktop,13,0
,Tokyo,Desktop,22,0
400.26,Sao Paulo,Mobile,10,0
68.08,Mumbai,Mobile,6,0
81.0,London,Tablet,23,0
39.19,Sao Paulo,ATM,12,0
65.54,Dubai,Tablet,7,0
17.52,Sydney,POS,15,0
55.32,Moscow,POS,10,0
23.79,New York,Mobile,17,0
49.15,Mumbai,POS,17,0
3.99,Sao Paulo,POS,0,0
19.28,Sao Paulo,Mobile,12,0
333.73,Sao Paulo,Desktop,20,0
166.24,Mumbai,POS,15,0
284.56,Mumbai,ATM,17,0
306.89,Mumbai,ATM,23,0
139.81,Moscow,Desktop,8,0
40.52,New York,POS,16,0
21.31,Tokyo,Desktop,0,0
235.43,Mumbai,ATM,3,0
71.59,Dubai,Tablet,16,0
1036.31,Mumbai,ATM,5,1
44.63,Dubai,ATM,18,0
584.17,Sao Paulo,Mobile,20,0
56.12,London,ATM,21,0
289.93,Lagos,Tablet,1,1
431.11,New York,Mobile,7,0
21.64,London,Mobile,12,0
39.11,Moscow,Tablet,0,1
21.41,Lagos,Mobile,21,0
17.24,Moscow,Mobile,23,0
138.9,Mumbai,Desktop,18,0
53.72,Mumbai,Mobile,6,0
70.64,Dubai,Desktop,2,0
122.96,London,POS,19,0
8.64,Tokyo,Mobile,17,0
274.63,,Tablet,22,0
45.42,Sao Paulo,Mobile,9,0
,London,ATM,4,0
132.0,Moscow,Desktop,21,0
301.23,Mumbai,POS,2,0
59.42,Mumbai,POS,13,0
6.45,Dubai,ATM,11,0
71.01,London,Desktop,13,0
83.16,London,Desktop,9,0
21.38,Sao Paulo,Mobile,0,0
78.43,Singapore,Desktop,14,0
44.83,Lagos,Desktop,5,0
15.23,Moscow,Tablet,2,1
139.58,Moscow,Mobile,9,1
35.87,Moscow,Desktop,6,0
42.65,Sydney,Desktop,17,0
40.09,Moscow,Desktop,8,0
259.57,Singapore,Tablet,12,0
63.75,Mumbai,Desktop,11,0
72.75,Tokyo,Desktop,20,0
41.07,Dubai,Desktop,2,0
110.96,Lagos,POS,0,1
294.2,Tokyo,POS,20,0
136.0,Mumbai,Mobile,7,0
141.96,Mumbai,Mobile,17,0
129.91,New York,Tablet,14,0
14.61,New York,POS,18,0
25.44,Moscow,Mobile,15,0
53.22,Lagos,Desktop,5,0
30.01,Mumbai,Mobile,12,0
20.68,Mumbai,POS,7,0
8.5,Moscow,Mobile,9,0
15.16,New York,POS,13,0
50.29,Sao Paulo,Tablet,1,1
61.78,Sydney,POS,0,1
27.87,Dubai,ATM,16,0
72.73,Dubai,Desktop,2,0
41.38,Lagos,Tablet,21,0
221.32,New York,Tablet,15,0
55.82,Moscow,POS,19,0
143.45,Singapore,Desktop,11,0
83.39,Dubai,Mobile,16,0
14.26,New York,ATM,4,0
60.36,Tokyo,Mobile,15,0
17.13,Singapore,ATM,7,0
59.21,New York,Mobile,18,0
29.38,Sao Paulo,Desktop,8,0
101.51,Sydney,ATM,18,0
15.23,Lagos,Tablet,21,0
67.77,New York,Desktop,0,0
125.17,Sydney,Mobile,1,0
180.97,Mumbai,Mobile,8,0
28.77,Mumbai,Mobile,13,0
68.0,Sao Paulo,Desktop,20,0
81.66,Singapore,Desktop,10,0
365.71,New York,Mobile,20,0
13.07,Moscow,Desktop,17,0
24.48,Mumbai,ATM,17,0
1458.13,Tokyo,POS,21,1
49.38,London,Desktop,7,0
8.33,Sydney,ATM,16,0
35.13,Sao Paulo,Desktop,19,0
3.17,Mumbai,Mobile,23,0
86.92,Lagos,Desktop,5,0
162.51,Sydney,ATM,18,0
24.46,,Mobile,5,0
39.73,Tokyo,Mobile,23,0
184.2,Dubai,ATM,12,0
9.73,Sydney,POS,21,0
15.58,Mumbai,POS,13,0
51.89,Sao Paulo,POS,1,1
29.15,Sydney,Tablet,8,0
48.27,Singapore,Mobile,14,0
16.61,London,POS,14,0
84.41,Singapore,Mobile,13,0
56.59,Lagos,Mobile,17,0
122.01,Moscow,ATM,13,1
83.13,Dubai,Mobile,4,0
83.71,Sydney,Mobile,1,0
13.59,Lagos,Mobile,6,0
114.65,Moscow,POS,3,1
46.34,Sydney,ATM,16,0
55.52,Sydney,Mobile,23,0
211.26,Singapore,Desktop,22,0
30.22,Mumbai,POS,13,0
294.8,Sao Paulo,Tablet,21,0
326.66,Lagos,Mobile,15,1
152.64,Dubai,Mobile,3,0
22.68,Moscow,Desktop,14,0
6.02,Moscow,Mobile,13,0
218.49,Sydney,POS,13,0
75.38,Singapore,Mobile,19,0
29.38,Sao Paulo,POS,23,1
242.48,Mumbai,Tablet,5,0
25.85,Sydney,Tablet,0,0
41.82,New York,POS,15,0
118.79,Sao Paulo,Mobile,2,0
19.59,London,Mobile,10,0
59.12,Tokyo,Desktop,22,0
220.98,Sydney,POS,15,0
84.12,Tokyo,POS,22,1
263.0,Sao Paulo,Desktop,0,0
232.05,Dubai,POS,16,0
67.26,Mumbai,Mobile,7,0
5.1,Sydney,Mobile,1,0
19.76,Lagos,Mobile,7,0
154.42,Tokyo,ATM,22,0
12.12,Sao Paulo,Desktop,10,0
46.56,Sao Paulo,Desktop,22,0
96.77,Singapore,POS,2,1
335.8,Dubai,Mobile,15,0
35.43,Dubai,Mobile,10,0
,Moscow,Mobile,7,0
62.95,Sao Paulo,Mobile,12,0
98.1,London,Desktop,14,0
56.28,Mumbai,Mobile,0,0
211.49,New York,POS,15,0
27.69,Lagos,POS,7,0
76.11,Moscow,ATM,19,0
108.82,Mumbai,Mobile,4,1
42.94,Sao Paulo,Desktop,6,0
167.95,New York,Mobile,23,0
78.56,Tokyo,Mobile,5,0
158.81,Moscow,Tablet,3,1
82.56,Moscow,Desktop,13,0
100.89,Sao Paulo,Tablet,15,0
,Singapore,POS,13,0
33.32,Sydney,Mobile,9,0
256.42,Sao Paulo,ATM,2,1
134.16,London,Mobile,6,0
21.64,Sydney,ATM,1,0
81.37,Sao Paulo,Tablet,20,0
4.9,Singapore,Mobile,6,0
35.47,Sydney,Desktop,15,0
191.93,Mumbai,Mobile,6,0
58.11,Moscow,POS,14,0
75.92,,Mobile,2,1
2.42,Sydney,POS,2,0
43.32,Lagos,Mobile,7,0
96.75,Sydney,ATM,6,0
111.25,Mumbai,Mobile,7,0
192.21,Tokyo,Tablet,6,0
52.92,Mumbai,POS,16,0
55.58,Sydney,Mobile,10,0
15.4,Sao Paulo,Mobile,3,0
53.25,Moscow,Desktop,22,0
16.65,New York,Tablet,15,0
8.74,Dubai,POS,9,0
20.21,London,Mobile,12,0
350.57,Sydney,ATM,7,0
49.52,Singapore,ATM,9,0
84.93,Tokyo,POS,1,0
37.91,Sydney,Mobile,19,0
9.3,London,Mobile,9,0
186.74,Sao Paulo,ATM,16,1
6.11,Singapore,POS,1,1
36.22,London,Tablet,2,0
62.8,Mumbai,ATM,8,1
85.93,Lagos,Mobile,0,0
29.99,Tokyo,POS,23,1
8.83,Moscow,Tablet,0,0
27.63,Mumbai,POS,13,0
29.26,Mumbai,POS,8,0
28.49,Singapore,Desktop,5,0
193.85,,Mobile,3,1
17.55,Lagos,ATM,7,0
92.86,New York,POS,1,0
79.37,New York,Desktop,13,0
191.81,New York,ATM,5,0
57.6,,Mobile,0,0
159.21,Lagos,Desktop,2,0
55.18,Dubai,ATM,21,1
107.54,Sao Paulo,Tablet,5,0
12.77,London,ATM,13,0
3.66,New York,ATM,9,0
101.02,Mumbai,Desktop,11,0
107.16,Mumbai,Mobile,20,0
112.51,Sao Paulo,POS,17,0
37.43,Tokyo,Desktop,13,0
343.33,Moscow,Desktop,4,0
40.21,Sydney,Desktop,20,0
105.95,Dubai,Mobile,0,0
128.27,Mumbai,Mobile,13,0
441.69,Singapore,Tablet,14,0
47.05,London,POS,22,0
32.51,Sydney,Desktop,3,0
12.83,Moscow,Mobile,6,0
367.82,Sao Paulo,Desktop,0,1
106.01,Mumbai,POS,5,0
109.77,Sao Paulo,Mobile,22,0
2055.71,Singapore,Desktop,0,0
95.35,Dubai,Tablet,18,0
15.92,Moscow,Desktop,22,0
53.76,Sydney,Tablet,2,0
22.82,Lagos,ATM,8,0
43.14,Sao Paulo,Mobile,21,0
42.83,Lagos,Mobile,17,0
34.96,Dubai,Mobile,1,0
14.4,Sydney,POS,20,0
384.43,Sydney,ATM,19,0
92.64,Singapore,Tablet,7,0
52.04,Tokyo,ATM,9,0
153.45,Dubai,Tablet,7,0
111.96,Sao Paulo,Mobile,12,0
90.31,Lagos,Mobile,18,0
141.67,Sao Paulo,Tablet,16,0
77.27,Tokyo,Tablet,23,0
139.39,Dubai,Desktop,2,0
152.69,Sao Paulo,Desktop,22,0
79.76,Lagos,Desktop,21,0
52.33,Sao Paulo,Mobile,9,0
359.04,London,Tablet,3,0
39.42,Sao Paulo,POS,5,0
102.56,Lagos,POS,22,1
105.14,Dubai,Mobile,0,0
34.11,Singapore,ATM,2,1
27.42,Sao Paulo,Mobile,1,1
45.18,Singapore,Mobile,4,0
38.81,New York,POS,18,0
13.41,Sydney,ATM,1,0
32.57,Dubai,ATM,23,0
89.38,London,Mobile,9,0
268.42,Mumbai,Mobile,12,0
122.71,Tokyo,POS,14,0
3.82,Singapore,POS,19,1
135.02,Mumbai,Desktop,15,0
36.09,Dubai,Mobile,1,0
109.77,New York,Desktop,19,0
65.66,Lagos,Mobile,2,1
53.95,New York,Mobile,12,0
59.59,Tokyo,Tablet,20,0
65.06,Dubai,Mobile,12,0
292.61,Mumbai,Tablet,10,1
65.26,Dubai,Tablet,7,0
220.1,London,Desktop,18,0
187.52,Singapore,Desktop,15,0
138.9,London,ATM,19,0
9.34,Moscow,Desktop,21,0
227.76,Sydney,ATM,14,0
40.3,Dubai,Desktop,8,0
,New York,Desktop,14,0
22.88,New York,ATM,8,0
18.11,Tokyo,Mobile,4,0
586.41,Singapore,Mobile,8,0
23.27,Mumbai,ATM,11,0
235.27,London,Desktop,5,0
75.96,Moscow,Mobile,7,0
42.01,New York,ATM,13,1
63.48,Sydney,Mobile,3,0
15.94,Mumbai,Tablet,2,0
65.68,New York,POS,18,0
20.27,Sao Paulo,POS,20,0
43.16,Singapore,Desktop,7,0
184.53,Moscow,Mobile,3,1
88.2,New York,POS,11,0
13.06,Tokyo,POS,4,0
170.14,Singapore,Mobile,21,0
66.17,Sao Paulo,Mobile,1,0
36.73,Sydney,Desktop,12,0
151.61,Lagos,Mobile,9,0
55.48,Singapore,POS,11,0
18.5,Singapore,ATM,18,0
509.07,Moscow,Mobile,6,0
65.43,New York,ATM,21,0
60.98,London,POS,23,1
42.71,Moscow,POS,10,0
244.19,New York,ATM,9,0
37.44,Mumbai,Mobile,5,0
12.19,Moscow,ATM,19,0
31.61,Mumbai,Mobile,17,0
286.99,Sydney,Desktop,10,0
166.56,Sydney,Desktop,16,0
50.37,New York,Mobile,8,0
302.05,London,POS,16,0
151.83,Sydney,Desktop,19,0
49.74,New York,Desktop,10,0
55.56,Dubai,Desktop,15,0
95.8,Sydney,Mobile,13,0
26.71,Lagos,Mobile,1,0
67.02,Singapore,Mobile,1,0
93.63,New York,ATM,6,0
10.43,Singapore,POS,6,0
54.15,Lagos,Desktop,4,0
47.78,New York,Tablet,22,0
206.62,Lagos,Tablet,14,0
8.77,Dubai,Mobile,1,0
43.83,Singapore,Mobile,21,0
39.25,Sydney,Desktop,7,0
191.73,Tokyo,Mobile,23,0
63.57,Moscow,ATM,5,0
480.92,Lagos,Mobile,2,1
,Dubai,Desktop,3,0
42.47,New York,Desktop,9,0
86.8,Singapore,POS,22,0
45.17,New York,ATM,13,0
171.63,Singapore,Desktop,3,0
15.4,Dubai,Mobile,7,0
26.95,Moscow,Tablet,11,0
110.09,Singapore,Mobile,13,0
256.81,Mumbai,Mobile,20,0
5.92,Sao Paulo,Tablet,1,1
302.45,London,Mobile,0,0
57.16,London,Mobile,17,0
8.4,Moscow,Desktop,2,0
2.45,Lagos,Desktop,16,0
12.4,Tokyo,ATM,8,0
65.26,Sao Paulo,Mobile,9,0
62.02,Sydney,Desktop,3,0
133.82,Moscow,Tablet,18,0
36.44,Tokyo,POS,4,0
19.71,London,Mobile,0,0
42.33,Lagos,Tablet,14,0
69.2,Sydney,Tablet,3,0
85.96,Sao Paulo,Mobile,4,0
27.99,Dubai,Mobile,5,0
179.75,Sydney,Tablet,15,0
33.67,Singapore,Mobile,18,0
25.62,New York,Mobile,21,0
,Sao Paulo,Desktop,23,0
217.53,Dubai,Mobile,5,0
57.62,New York,Mobile,5,0
31.06,Mumbai,Desktop,5,0
184.7,New York,ATM,4,0
,Sydney,POS,0,1
83.99,Tokyo,Mobile,14,0
259.1,Sydney,Mobile,0,0
208.45,London,ATM,0,0
34.25,Tokyo,Tablet,9,0
68.67,Lagos,Tablet,19,0
16.27,Mumbai,Mobile,11,0
53.23,Moscow,Mobile,9,0
,Sydney,Mobile,4,0
42.81,Dubai,POS,16,0
29.23,New York,ATM,7,0
48.63,Tokyo,Mobile,23,0
119.76,London,Tablet,3,0
58.47,London,ATM,18,1
8.58,Moscow,ATM,16,0
29.35,Sao Paulo,Desktop,8,0
12.54,Sao Paulo,Mobile,9,0
87.22,Tokyo,ATM,23,1
116.01,Tokyo,Mobile,17,0
88.43,London,Mobile,1,0
28.05,Singapore,Mobile,13,0
87.49,Sao Paulo,Desktop,17,0
39.76,Singapore,Mobile,9,0
19.07,,Desktop,16,0
150.83,Dubai,ATM,15,0
163.99,Dubai,Desktop,7,0
189.39,New York,ATM,0,0
34.15,Moscow,ATM,0,1
244.03,Tokyo,POS,16,0
38.75,Tokyo,Tablet,18,0
136.85,Singapore,ATM,8,0
38.02,Moscow,Desktop,11,0
52.12,London,Mobile,12,0
4.65,Moscow,ATM,21,0
47.84,Dubai,Desktop,12,0
73.71,Sydney,ATM,13,0
42.48,Sao Paulo,Desktop,13,0
460.27,New York,Mobile,3,0
18.57,Tokyo,POS,16,0
35.88,Sao Paulo,Tablet,21,0
24.65,Mumbai,Desktop,2,0
35.87,Mumbai,ATM,1,0
207.38,,Desktop,11,0
338.94,Singapore,Mobile,18,0
30.85,Sydney,Tablet,1,0
30.11,Sydney,Mobile,17,0
18.67,Lagos,Desktop,5,0
280.6,Singapore,Mobile,4,0
228.86,Singapore,Mobile,4,0
59.35,Sydney,ATM,12,0
14.36,London,Mobile,14,0
15.84,Sao Paulo,POS,11,0
80.45,Sydney,Tablet,14,0
122.03,Tokyo,Mobile,19,0
6.87,Sao Paulo,ATM,19,0
46.83,Tokyo,Mobile,17,0
395.49,Mumbai,Desktop,12,0
52.5,Sydney,POS,5,0
343.3,New York,POS,17,0
136.18,New York,Mobile,16,0
20.23,London,POS,21,0
48.33,Moscow,ATM,17,1
57.88,Mumbai,Desktop,3,0
23.39,Moscow,Tablet,13,0
22.95,London,Desktop,17,0
349.83,Moscow,Desktop,23,1
22.76,Mumbai,Desktop,7,0
218.39,Lagos,Mobile,20,1
41.26,,Tablet,6,0
64.83,Sydney,Mobile,9,0
123.72,Singapore,Mobile,23,0
34.52,Moscow,Desktop,3,0
124.55,Dubai,Mobile,4,0
7.02,Lagos,Desktop,20,0
108.17,Dubai,Desktop,21,0
4.41,New York,Mobile,2,0
51.96,Tokyo,Mobile,19,0
170.66,Moscow,Mobile,14,0
132.23,Mumbai,Desktop,21,0
15.99,New York,Mobile,11,0
18.42,,Tablet,14,0
31.26,Singapore,Tablet,5,0
81.85,Sydney,Desktop,14,0
7.13,Sao Paulo,Mobile,10,0
65.72,,Mobile,9,0
93.93,Moscow,Mobile,6,0
48.85,London,Mobile,9,0
118.85,New York,ATM,4,1
85.29,Mumbai,Mobile,20,0
36.75,Dubai,Mobile,9,0
7.93,Moscow,POS,9,0
77.23,Tokyo,ATM,23,0
23.37,London,Desktop,11,0
35.3,Moscow,Desktop,16,0
112.96,New York,Mobile,23,0
317.05,Dubai,POS,20,0
63.95,New York,Desktop,8,0
122.67,Singapore,Desktop,12,0
13.61,Moscow,Mobile,19,0
87.36,Sao Paulo,Desktop,12,0
62.43,Tokyo,POS,6,0
257.79,Lagos,Mobile,12,0
36.8,Mumbai,Desktop,0,0
51.12,Sydney,Mobile,21,0
213.73,Sydney,POS,14,0
60.27,Sydney,Mobile,6,0
19.69,Sao Paulo,ATM,11,0
1104.11,Sao Paulo,Desktop,0,1
20.36,New York,Desktop,18,0
62.11,Lagos,Desktop,12,0
97.65,Dubai,Desktop,0,0
89.51,Mumbai,Mobile,11,0
54.12,New York,Desktop,1,0
54.42,Mumbai,Mobile,9,0
51.5,Sydney,Mobile,20,0
19.54,Sydney,POS,15,0
709.98,Sao Paulo,Mobile,11,0
52.35,London,POS,12,0
128.59,Moscow,ATM,12,0
46.15,London,Tablet,2,0
45.14,Moscow,Mobile,5,0
,New York,Desktop,19,0
12.12,Mumbai,POS,22,0
55.89,London,Desktop,3,1
42.62,Sydney,Mobile,21,0
,Lagos,Mobile,0,1
17.88,Sydney,Desktop,12,0
35.34,,Mobile,19,0
24.82,Sao Paulo,Mobile,5,0
325.96,Dubai,Tablet,22,0
25.63,Dubai,Desktop,23,0
123.78,Tokyo,Mobile,10,0
193.87,New York,ATM,21,0
56.78,Sydney,Mobile,1,0
14.67,New York,Mobile,12,0
14.87,Singapore,Mobile,7,0
171.7,London,Mobile,15,0
16.67,Lagos,Desktop,6,0
102.64,Lagos,Mobile,10,0
75.62,Moscow,ATM,17,0
100.97,Sao Paulo,ATM,4,0
112.03,Sao Paulo,Mobile,20,0
23.88,Sydney,POS,16,0
22.8,Dubai,Desktop,6,0
146.41,London,POS,16,0
,London,Mobile,7,0
3.24,Mumbai,Tablet,13,0
136.13,Moscow,Mobile,14,0
21.33,New York,Mobile,19,0
111.48,Sydney,ATM,8,0
,Sydney,Mobile,10,0
67.93,London,Desktop,10,0
199.41,Sao Paulo,Mobile,20,0
78.98,Lagos,ATM,20,1
382.29,Dubai,Desktop,5,0
20.73,Sao Paulo,Mobile,2,0
66.09,Lagos,Tablet,23,0
139.84,Singapore,Mobile,4,1
54.08,Lagos,Mobile,4,1
236.85,London,Tablet,2,1
41.46,Mumbai,ATM,3,0
649.57,Sydney,POS,1,0
688.43,London,Mobile,14,0
90.95,Lagos,Mobile,12,1
122.47,Mumbai,POS,2,1
247.36,Dubai,Mobile,15,0
18.07,Mumbai,POS,4,1
15.75,Lagos,Desktop,12,0
265.62,Lagos,ATM,17,0
90.14,Moscow,Desktop,10,0
51.98,Singapore,ATM,7,0
67.51,Lagos,Desktop,21,0
4.83,Sao Paulo,POS,19,0
54.08,Sao Paulo,Mobile,20,0
29.13,Lagos,Desktop,3,0
183.07,Mumbai,Mobile,6,0
199.24,Lagos,Mobile,9,0
125.76,Lagos,Desktop,4,1
103.03,Sydney,Mobile,9,0
12.84,Singapore,ATM,5,0
127.7,Singapore,POS,11,0
133.26,Sao Paulo,POS,16,0
262.36,Moscow,Desktop,9,0
685.42,Dubai,Mobile,17,1
10.36,New York,Mobile,9,0
43.5,Sao Paulo,Mobile,11,0
29.47,Sao Paulo,Desktop,7,0
80.62,Sydney,POS,2,0
67.68,Lagos,Mobile,0,1
51.55,Lagos,Mobile,4,0
,Mumbai,Mobile,14,0
19.85,Dubai,Desktop,2,0
21.22,New York,Mobile,11,0
21.61,Lagos,Desktop,3,0
44.86,Sao Paulo,Mobile,8,0
17.26,Sao Paulo,Mobile,6,0
63.22,Moscow,Tablet,5,0
55.59,Tokyo,ATM,12,0
28.07,Moscow,Mobile,21,0
174.36,Sao Paulo,Mobile,15,0
62.46,Dubai,Mobile,5,0
214.63,Moscow,POS,20,1
53.81,Moscow,Desktop,22,0
64.93,Lagos,Desktop,18,0
35.91,Lagos,Desktop,5,1
66.17,Sao Paulo,ATM,4,0
145.98,Mumbai,Mobile,23,0
42.42,Singapore,Mobile,21,0
117.95,Lagos,Desktop,10,1
27.28,Moscow,Desktop,10,0
153.69,Lagos,Mobile,12,1
35.24,London,ATM,21,0
170.18,Tokyo,Tablet,7,0
71.31,Lagos,ATM,16,0
355.33,Dubai,ATM,22,0
18.74,Tokyo,Desktop,7,0
13.15,Dubai,ATM,6,0
33.86,London,POS,3,0
14.54,Sydney,Desktop,17,0
14.57,Singapore,Tablet,6,0
132.12,Tokyo,ATM,0,0
66.38,Lagos,POS,12,0
39.34,Mumbai,Tablet,13,0
43.57,Singapore,Mobile,0,0
34.57,Sydney,POS,17,0
409.69,Sydney,Desktop,13,0
29.69,London,Tablet,11,0
15.57,Sydney,Tablet,8,0
160.08,Tokyo,Desktop,15,0
52.6,Moscow,Mobile,18,0
628.07,London,Tablet,18,1
37.38,Lagos,Mobile,9,0
169.12,Dubai,Mobile,12,0
219.29,London,Mobile,6,0
37.58,Sydney,Tablet,5,0
29.45,Moscow,Mobile,20,0
150.73,New York,Mobile,9,0
125.51,Singapore,ATM,6,0
14.13,Tokyo,Desktop,17,0
19.27,Dubai,ATM,16,0
4.1,Dubai,Desktop,6,0
128.37,London,Mobile,4,0
50.0,London,POS,15,0
55.79,Sydney,Desktop,22,0
10.38,Sydney,ATM,3,0
19.93,New York,Mobile,5,0
39.42,Lagos,POS,22,1
31.83,Moscow,Desktop,17,0
75.92,Tokyo,POS,14,0
126.7,Lagos,Mobile,8,0
809.63,Tokyo,Tablet,11,0
65.23,London,Mobile,4,0
227.45,New York,POS,19,0
26.76,Dubai,Mobile,12,0
10.57,Mumbai,Desktop,19,0
45.26,Sao Paulo,Tablet,21,1
,Singapore,Desktop,2,0
67.77,Dubai,POS,20,0
28.26,Lagos,Tablet,7,0
,Sydney,Mobile,7,0
450.17,New York,POS,11,0
36.92,Lagos,Desktop,7,0
11.01,Singapore,Desktop,8,1
179.11,New York,Mobile,16,0
29.92,Tokyo,Desktop,7,0
221.23,Sydney,POS,14,0
29.76,London,ATM,8,0
36.78,Sao Paulo,ATM,7,1
97.45,Sao Paulo,Tablet,3,1
128.07,Sao Paulo,Mobile,20,0
155.3,Dubai,Desktop,2,0
60.42,Singapore,Mobile,13,0
119.28,New York,Tablet,6,0
151.44,New York,Mobile,23,0
83.15,London,ATM,1,0
57.0,Lagos,Mobile,10,0
13.6,London,Mobile,12,0
128.91,Moscow,POS,23,0
69.85,Moscow,Mobile,3,0
42.31,Singapore,Mobile,19,0
271.93,New York,Desktop,1,0
13.87,Lagos,ATM,6,1
406.85,Tokyo,Mobile,20,0
65.07,Singapore,Desktop,9,0
94.56,Tokyo,Mobile,14,0
43.18,Mumbai,Desktop,9,0
10.66,New York,Mobile,21,0
,Moscow,Desktop,2,1
96.37,Tokyo,Desktop,23,0
140.31,Tokyo,ATM,5,1
53.63,Sydney,Tablet,14,0
5.98,London,Tablet,6,0
12.23,New York,Desktop,19,0
637.29,Lagos,Mobile,16,1
20.05,Sydney,Mobile,3,0
320.46,,Desktop,5,0
23.87,Mumbai,Mobile,16,0
54.56,Singapore,Mobile,12,0
132.65,Moscow,Desktop,13,0
27.05,Sydney,Mobile,8,0
384.31,London,Mobile,16,0
72.48,Sydney,Desktop,22,0
110.71,Tokyo,POS,2,0
49.68,New York,Mobile,16,0
137.63,Tokyo,POS,22,0
378.67,Moscow,Mobile,5,1
57.72,Sydney,ATM,10,0
447.06,Mumbai,Desktop,13,0
34.03,Sydney,Desktop,18,0
154.55,New York,Tablet,16,0
114.21,New York,Desktop,23,0
20.58,Dubai,Desktop,13,0
84.37,Moscow,Desktop,20,0
67.23,,ATM,12,0
26.09,Mumbai,ATM,7,0
98.87,Singapore,Desktop,16,0
78.33,London,POS,9,0
61.57,London,Mobile,15,0
61.84,London,Desktop,15,0
60.4,Sydney,Desktop,1,0
44.5,Sydney,Mobile,12,0
77.77,Moscow,ATM,0,0
32.84,Moscow,POS,9,0
1239.53,London,ATM,15,0
14.15,New York,Tablet,15,0
35.05,Singapore,Desktop,2,0
38.23,Sydney,POS,21,0
629.26,Dubai,Mobile,17,1
15.61,Tokyo,ATM,7,0
106.54,Singapore,Mobile,10,0
87.64,Singapore,POS,3,1
96.25,Tokyo,Tablet,8,0
259.82,Dubai,Mobile,16,0
254.02,Sao Paulo,Mobile,21,0
40.61,Sao Paulo,Desktop,14,0
82.55,Sao Paulo,Mobile,6,0
8.58,Moscow,ATM,21,0
74.37,Tokyo,Mobile,13,0
27.84,Dubai,Desktop,17,0
54.32,Singapore,Mobile,17,0
10.44,Lagos,Mobile,9,0
104.1,Singapore,Mobile,0,1
10.32,New York,ATM,15,0
78.5,Singapore,Tablet,21,0
17.3,Lagos,ATM,20,0
26.19,Lagos,Desktop,20,0
237.51,Singapore,Mobile,8,0
127.32,Sao Paulo,Mobile,21,0
236.07,Mumbai,Desktop,0,0
370.81,Moscow,Mobile,7,0
28.5,Mumbai,Mobile,15,0
346.84,Sydney,Tablet,7,0
13.3,Moscow,Mobile,0,0
151.52,Lagos,Desktop,4,0
38.76,Dubai,Desktop,22,0
23.97,Sao Paulo,POS,10,0
131.09,Dubai,Desktop,4,0
188.57,Tokyo,Tablet,14,0
182.51,London,Desktop,8,0
84.47,Tokyo,Mobile,9,0
77.1,Sydney,Mobile,22,0
119.05,Mumbai,Mobile,13,0
93.14,Mumbai,Desktop,1,0
120.96,Sydney,POS,22,0
83.46,Dubai,POS,0,0
168.52,Moscow,Mobile,16,0
11.13,London,Mobile,2,0
57.72,Dubai,Mobile,6,0
14.55,Sao Paulo,ATM,23,1
90.41,Tokyo,Mobile,4,0
405.91,Dubai,Desktop,23,1
39.59,New York,Mobile,7,0
76.71,Dubai,POS,9,0
153.26,Moscow,Desktop,22,0
6.86,Tokyo,Mobile,17,0
37.55,Tokyo,Desktop,7,0
99.58,Sao Paulo,Tablet,17,0
2.75,London,Desktop,11,0
22.77,Lagos,ATM,2,1
223.84,Lagos,ATM,6,0
201.0,Dubai,Desktop,5,0
100.66,Sydney,ATM,11,0
175.99,Sydney,POS,21,0
84.49,Mumbai,Desktop,13,0
122.85,Sydney,POS,3,1
47.12,Tokyo,Desktop,14,0
75.75,Sao Paulo,Desktop,12,0
33.26,Singapore,Desktop,9,0
267.69,Sao Paulo,POS,5,0
355.57,Lagos,ATM,17,1
304.27,Tokyo,Mobile,13,0
42.57,Sao Paulo,Tablet,10,0
23.36,Sydney,Tablet,4,0
271.69,Dubai,ATM,2,0
121.3,New York,Desktop,5,0
95.72,Dubai,Mobile,14,0
33.22,Sydney,Mobile,1,0
106.51,Moscow,Mobile,1,1
20.21,Sao Paulo,Mobile,23,0
,Moscow,Mobile,6,0
303.92,Lagos,Mobile,2,0
401.08,New York,ATM,23,0
145.38,Dubai,Desktop,9,0
14.58,New York,Desktop,0,0
82.85,Singapore,POS,10,0
701.8,Sao Paulo,Mobile,0,1
25.65,Tokyo,Tablet,7,0
62.48,Mumbai,POS,22,0
315.73,Moscow,Desktop,19,0
131.48,Mumbai,Desktop,10,0
1020.63,Mumbai,Mobile,8,0
29.78,Sydney,Desktop,14,0
22.45,Moscow,Desktop,15,0
256.35,London,Mobile,18,0
17.9,London,Desktop,13,0
53.71,New York,Desktop,1,0
62.04,Dubai,Mobile,20,0
208.43,London,Mobile,8,0
131.07,Lagos,Desktop,19,0
110.25,Dubai,Mobile,19,0
42.83,Moscow,Tablet,5,0
253.79,Mumbai,ATM,12,0
5588.17,London,POS,18,1
142.65,London,Mobile,8,0
74.41,,Desktop,19,0
16.0,New York,Tablet,12,0
33.07,Mumbai,Tablet,22,0
52.72,Tokyo,ATM,21,0
37.04,Moscow,Desktop,23,1
65.52,Mumbai,Mobile,5,0
471.45,Sydney,Desktop,17,1
262.93,Sao Paulo,ATM,18,1
56.0,Sao Paulo,Tablet,10,0
17.65,Tokyo,ATM,4,0
290.36,Sao Paulo,POS,7,1
